body_focus_code,default_rest_seconds,default_seconds_per_rep,default_transition_seconds,default_work_seconds,difficulty_code,equipment_codes,family_code,form_cues_ko,form_cues_review_status,form_cues_source,general_pool_included,instruction_content_version,instruction_summary_ko,location_codes,name_en,name_ko,primary_body_area_codes,primary_movement_pattern_code,record_type,recovery_eligible,representative_stable_code,review_status_code,secondary_body_area_codes,safety_relevant_body_area_codes,source_identity,source_track,stable_code,timing_mode_code,training_type_code,met_value,met_source_code,met_source_activity_code,met_mapping_method_code,met_review_status_code,met_policy_version
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,FLUTTER_KICKS,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 대고 누워 다리를 쭉 펼치고 손은 옆에 놓습니다 2. 복부를 조여 다리를 지면에서 약 6인치 높이로 들어올립니다 3. 다리를 쭉 펼친 상태로 한쪽 다리를 다른 쪽보다 약간 높게 번갈아 올립니다 4. 반대쪽도 같은 순서로 수행합니다,GYM|HOME,flutter kicks,플러터 킥,hip flexors,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,lower abs,UPPER_BACK|HIP|KNEE|ABDOMEN,0459,gymvisual,flutter_kicks,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,GROIN_CRUNCH,목을 손으로 당기지 않습니다|상체를 들어 올릴 때 허리를 과하게 말지 않습니다,APPROVED,data/videos/0469-mWppALS.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 바닥에 누워 발바닥을 맞대고 무릎을 옆으로 벌립니다 2. 손을 머리 옆에 가볍게 두고 상체를 들어 올렸다가 천천히 돌아옵니다,GYM|HOME,groin crunch,발바닥 붙이고 크런치,hip flexors,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,inner thighs,ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,0469,gymvisual,groin_crunch,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,JUMP_SQUAT,무릎이 발끝과 같은 방향을 향하게 하고 안쪽으로 무너지지 않게 합니다|발바닥 전체로 바닥을 밀어 몸을 일으킵니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비로 벌립니다 2. 고관절과 무릎을 완전히 펼치면서 폭발적으로 뛰어올립니다 3. 발가락 끝으로 부드럽게 착지하고 즉시 스쿼트 자세로 내려갑니다,GYM|HOME,jump squat,점프 스쿼트,quadriceps,JUMP_PLYOMETRIC,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|calves,LOWER_BACK|HIP|KNEE|ANKLE_FOOT,0513,gymvisual,jump_squat,REPS,STRENGTH,6.5,ADULT_COMPENDIUM_PDF_2024,02057,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,SQUAT,무릎이 발끝과 같은 방향을 향하게 하고 안쪽으로 무너지지 않게 합니다|발바닥 전체로 바닥을 밀어 몸을 일으킵니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비로 벌리고 발끝을 약간 바깥쪽으로 향하게 섭니다 2. 가슴을 펴고 엉덩이를 뒤로 보내며 무릎을 굽혀 편안한 깊이까지 내려갑니다 3. 발바닥 전체로 바닥을 밀어 시작 자세로 돌아옵니다,GYM|HOME,bodyweight squat,맨몸 스쿼트,quadriceps,KNEE_DOMINANT,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|calves,SHOULDER|LOWER_BACK|HIP|KNEE|ANKLE_FOOT,0514,gymvisual,bodyweight_squat,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
BACK,90,4,15,,INTERMEDIATE,KETTLEBELL,KETTLEBELL_SUMO_HIGH_PULL,어깨가 귀 쪽으로 올라가지 않게 합니다|몸을 흔들어 반동을 만들지 말고 천천히 당깁니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비보다 넓게 벌리고 발가락은 바깥쪽을 향하게 선 자세에서 시작합니다 2. 발뒤꿈치로 밀어 폭발적으로 엉덩이와 무릎을 펴면서 케틀벨을 턱 쪽으로 잡아당깁니다,GYM,kettlebell sumo high pull,케틀벨 스모 하이 풀,shoulders,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,glutes|hamstrings,SHOULDER|ELBOW|WRIST_HAND|UPPER_BACK|HIP|KNEE|ANKLE_FOOT,0548,gymvisual,kettlebell_sumo_high_pull,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,90,4,15,,INTERMEDIATE,KETTLEBELL,KETTLEBELL_SWING,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비로 벌리고 발가락은 약간 바깥쪽을 향하게 선 자세에서 시작합니다 2. 무릎을 약간 구부리고 엉덩이를 뒤로 밀면서 허리에서 구부립니다 3. 엉덩이를 앞으로 밀어 케틀벨을 어깨 높이까지 스윙하면서 엉덩이가 생성한 모멘텀을 사용합니다,GYM,kettlebell swing,케틀벨 스윙,hamstrings,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,core,SHOULDER|WRIST_HAND|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,0549,gymvisual,kettlebell_swing,REPS,STRENGTH,9.8,ADULT_COMPENDIUM_PDF_2024,02058,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
HAMSTRINGS,90,4,15,,INTERMEDIATE,BODYWEIGHT,KICK_OUT_SIT,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 벤치나 의자 모서리에 앉아 발은 땅에 닿고 무릎을 90도로 구부린 상태에서 시작합니다 2. 햄스트링에 힘을 주면서 발을 땅에서 들어올리고 다리를 몸 앞으로 곧게 펼칩니다 3. 가장 높은 지점에서 잠깐 멈춘 후 천천히 무릎을 구부리고 발을 몸 쪽으로 다시 가져옵니다,GYM|HOME,kick out sit,킥아웃 싯업,quadriceps,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,glutes,HIP|KNEE,0555,gymvisual,kick_out_sit,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
SHOULDERS,60,4,15,,BEGINNER,MACHINE,LATERAL_RAISE,허리를 과하게 젖히지 말고 배 주변에 가볍게 힘을 줍니다|팔을 던지듯 움직이지 말고 천천히 올리고 내립니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 시트 높이를 조정하고 등을 패드에 기대고 머신에 위치합니다 2. 팔을 양옆으로 들어올려 바닥과 평행하게 만듭니다 3. 상단에서 잠깐 멈춘 후 팔을 천천히 시작 자세로 낮춥니다,GYM,lever lateral raise,레버 레터럴 레이즈,traps,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,upper back,SHOULDER|WRIST_HAND|UPPER_BACK,0584,gymvisual,lever_lateral_raise,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
QUADRICEPS,60,4,15,,BEGINNER,MACHINE,LEG_EXTENSION,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 백레스트에 기대고 발을 풋패드에 올린 상태로 머신에 앉습니다 2. 무릎을 펴서 다리를 앞으로 뻗고 무게를 들어올립니다 3. 상단에서 잠깐 멈춘 후 무게를 천천히 시작 자세로 낮춥니다,GYM,lever leg extension,레버 레그 익스텐션,hamstrings,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,,UPPER_BACK|HIP|KNEE,0585,gymvisual,lever_leg_extension,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
HAMSTRINGS,60,4,15,,BEGINNER,MACHINE,LEG_CURL,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 머신에 얼굴을 아래로 향하게 하고 누워 다리를 일직선으로 펼친 후 발뒤꿈치를 패드 레버에 올립니다 2. 상체를 고정하고 발을 들어올리지 않고 다리를 위로 가능한 멀리 컬업합니다 3. 레버를 천천히 시작 자세로 낮춥니다,GYM,lever lying leg curl,레버 라잉 레그 컬,calves,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,,ELBOW|HIP|KNEE|ANKLE_FOOT,0586,gymvisual,lever_lying_leg_curl,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CHEST,60,4,15,,BEGINNER,MACHINE,CHEST_FLY,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 시트 높이를 조절하고 머신에 앉아 등을 패드에 붙입니다 2. 손잡이를 앞으로 밀어 가슴 앞에서 마주치게 합니다 3. 천천히 시작 자세로 돌아와 가슴 근육을 늘입니다,GYM,lever seated fly,레버 시티드 플라이,deltoids,HORIZONTAL_PUSH,REPRESENTATIVE,,,DOMAIN_APPROVED,traps,SHOULDER|ELBOW|WRIST_HAND|UPPER_BACK|CHEST|ABDOMEN,0596,gymvisual,lever_seated_fly,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
ADDUCTORS,60,4,15,,BEGINNER,MACHINE,HIP_ABDUCTION,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 머신에 앉아 등을 등받이에 붙이고 발을 풋레스트에 놓습니다 2. 외전근에 힘을 주고 천천히 다리를 벌려 몸의 중심선에서 멀어지게 합니다 3. 동작의 끝에서 잠시 멈춘 후 천천히 다리를 함께 모아 시작 자세로 돌아옵니다,GYM,lever seated hip abduction,레버 시티드 힙 어브덕션,glutes,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings,WRIST_HAND|UPPER_BACK|HIP|KNEE,0597,gymvisual,lever_seated_hip_abduction,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,MACHINE,HIP_ADDUCTION,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 시트 높이를 조절하고 머신에 앉아 등을 등받이에 붙입니다 2. 내전근에 힘을 주고 천천히 다리를 모아 안쪽 허벅지를 조입니다 3. 최대 수축에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다,GYM,lever seated hip adduction,레버 시티드 힙 어덕션,hamstrings,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,glutes,WRIST_HAND|UPPER_BACK|HIP|KNEE,0598,gymvisual,lever_seated_hip_adduction,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
SHOULDERS,60,4,15,,BEGINNER,MACHINE,REVERSE_FLY,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 시트 높이를 조절하고 머신에 앉아 가슴을 패드에 붙이고 발을 바닥에 평평하게 놓습니다 2. 견갑골을 조이고 손잡이를 뒤로 바깥쪽으로 당깁니다 3. 최대 수축에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다,GYM,lever seated reverse fly (parallel grip),레버 시티드 리버스 플라이(평행 그립),traps,HORIZONTAL_PUSH,VARIANT,,lever_seated_reverse_fly,DOMAIN_APPROVED,rhomboids,SHOULDER|WRIST_HAND|UPPER_BACK|CHEST|ABDOMEN,0601,gymvisual,lever_seated_reverse_fly_parallel_grip,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
SHOULDERS,60,4,15,,BEGINNER,MACHINE,REVERSE_FLY,운동 전에 시트나 패드 위치와 무게를 몸에 맞게 조절합니다|반동을 쓰지 말고 무게를 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 시트 높이를 조절하고 머신에 앉아 가슴을 패드에 붙이고 발을 바닥에 평평하게 놓습니다 2. 견갑골을 조이고 손잡이를 뒤로 바깥쪽으로 당깁니다 3. 최대 수축에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다,GYM,lever seated reverse fly,레버 시티드 리버스 플라이,traps,HORIZONTAL_PUSH,REPRESENTATIVE,,,DOMAIN_APPROVED,rhomboids,SHOULDER|WRIST_HAND|UPPER_BACK|CHEST|ABDOMEN,0602,gymvisual,lever_seated_reverse_fly,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,90,4,15,,INTERMEDIATE,BODYWEIGHT,LYING_LEG_RAISE_FLAT_BENCH,허리를 과하게 젖히지 말고 배 주변에 가볍게 힘을 줍니다|팔을 던지듯 움직이지 말고 천천히 올리고 내립니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 플랫 벤치에 대고 누워 있습니다 2. 다리를 쭉 펴고 모아서 천장을 향해 들어올립니다 3. 가장 높은 지점에서 잠깐 멈춘 후 천천히 다리를 시작 자세로 내립니다,GYM,lying leg raise flat bench,플랫 벤치 라잉 레그 레이즈,hip flexors,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,,UPPER_BACK|LOWER_BACK|HIP|KNEE|ABDOMEN,0620,gymvisual,lying_leg_raise_flat_bench,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,MONSTER_WALK,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 어깨 너비로 발을 벌리고 무릎을 약간 구부립니다 2. 오른쪽 발을 옆으로 한 발 내디디면서 저항 밴드의 긴장을 유지합니다 3. 왼발로 따라 옆으로 한 발 내디디어 시작 자세로 돌아옵니다 4. 반대쪽도 같은 순서로 수행합니다,GYM|HOME,monster walk,몬스터 워크,hamstrings,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,quadriceps,HIP|KNEE|ANKLE_FOOT,0628,gymvisual,monster_walk,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,BEGINNER,BODYWEIGHT,MOUNTAIN_CLIMBER,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 높은 플랭크 자세를 취해 손을 어깨 바로 아래 놓고 몸을 일직선으로 유지합니다 2. 코어에 힘을 주고 오른쪽 무릎을 가슴 쪽으로 가져온 후 빠르게 왼쪽 무릎으로 전환합니다 3. 반대쪽도 같은 순서로 수행합니다,GYM|HOME,mountain climber,마운틴 클라이머,core,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,shoulders|triceps,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|ANKLE_FOOT|ABDOMEN,0630,gymvisual,mountain_climber,DURATION,CARDIO,7.5,ADULT_COMPENDIUM_PDF_2024,02020,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,OBLIQUE_CRUNCHES_FLOOR,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 무릎을 구부리고 발을 바닥에 평평하게 놓고 등을 대고 누워 있습니다 2. 복근을 활성화하고 어깨 블레이드를 바닥에서 들어올리면서 몸통을 한쪽으로 회전합니다 3. 반대쪽에서 반복하며 각 회마다 양쪽을 번갈아 진행합니다,GYM|HOME,oblique crunches floor,바닥 오블리크 크런치,obliques,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,,SHOULDER|UPPER_BACK|LOWER_BACK|KNEE|ANKLE_FOOT|CHEST|ABDOMEN,0635,gymvisual,oblique_crunches_floor,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CHEST,60,4,15,,BEGINNER,BODYWEIGHT,PUSH_UP,손목을 과하게 꺾지 말고 손바닥 전체로 바닥을 지지합니다|허리가 처지거나 과하게 젖혀지지 않게 몸통을 유지합니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 벽을 마주보고 팔 길이 정도 거리에 서 있습니다 2. 팔꿈치를 구부려 가슴을 벽 쪽으로 낮추면서 몸을 일직선으로 유지합니다 3. 처음 자세로 다시 밀어올리면서 팔을 펼칩니다,GYM|HOME,push-up (wall),벽 푸시업,triceps,HORIZONTAL_PUSH,VARIANT,,push_up_horizontal_push_bodyweight,DOMAIN_APPROVED,deltoids,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|CHEST|ABDOMEN,0659,gymvisual,push_up_wall,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,GLUTE_BRIDGE,허리를 둥글게 말지 말고 배 주변에 가볍게 힘을 줍니다|발바닥 전체로 바닥을 누르며 엉덩이 움직임을 만듭니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 바닥에 누운 자세에서 발바닥을 땅에 붙이고 무릎을 구부립니다 2. 둔부와 햄스트링에 힘을 주고 엉덩이를 바닥에서 들어올려 무릎에서 어깨까지 일직선을 만듭니다 3. 이 자세를 유지한 후 엉덩이를 천천히 시작 자세로 내립니다,GYM,rear decline bridge,리어 디클라인 브리지,hamstrings,HIP_DOMINANT,VARIANT,,bodyweight_glute_bridge_hip_dominant_bodyweight,DOMAIN_APPROVED,lower back,SHOULDER|WRIST_HAND|UPPER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,0668,gymvisual,rear_decline_bridge,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,INTERMEDIATE,MACHINE,RUN_EQUIPMENT,발을 벨트 중앙에 두고 시선은 앞을 봅니다|속도를 갑자기 높이거나 손잡이에 체중을 싣지 않습니다,APPROVED,data/videos/0684-y5p0H8a.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 러닝머신 벨트 위에 서서 손잡이를 가볍게 잡습니다 2. 한 발씩 번갈아 내디디며 일정한 리듬으로 달립니다,GYM,run (equipment),러닝머신,quadriceps,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|calves,HIP|KNEE|ANKLE_FOOT|CHEST|ABDOMEN,0684,gymvisual,run_equipment,DURATION,CARDIO,8.0,ADULT_COMPENDIUM_HOME_2024,12150,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,SEATED_LEG_RAISE,허리를 과하게 젖히지 말고 배 주변에 가볍게 힘을 줍니다|팔을 던지듯 움직이지 말고 천천히 올리고 내립니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 평평한 벤치에 앉아 등을 곧게 하고 발을 땅에 평평하게 놓습니다 2. 지지를 위해 양 손을 벤치의 옆에 올립니다 3. 가장 높은 지점에서 잠시 멈춘 후 천천히 다리를 시작 자세로 내려갑니다,GYM|HOME,seated leg raise,시티드 레그 레이즈,hip flexors,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,,UPPER_BACK|LOWER_BACK|HIP|KNEE|ABDOMEN,0689,gymvisual,seated_leg_raise,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,SEATED_SIDE_CRUNCH_WALL,벽을 짚은 팔에 체중을 과하게 싣지 않습니다|상체를 옆으로 기울일 때 허리를 비틀지 않습니다,APPROVED,data/videos/0691-Y9hNPcN.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 벽 옆에 서서 한 손으로 벽을 짚고 다리를 교차해 앉습니다 2. 옆구리를 수축하며 상체를 옆으로 기울였다가 천천히 가운데로 돌아옵니다,GYM|HOME,seated side crunch (wall),벽 짚고 시티드 사이드 크런치,obliques,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,,ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,0691,gymvisual,seated_side_crunch_wall,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,90,4,15,,INTERMEDIATE,BODYWEIGHT,SIDE_PLANK,허리를 둥글게 말지 말고 배 주변에 가볍게 힘을 줍니다|발바닥 전체로 바닥을 누르며 엉덩이 움직임을 만듭니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 옆으로 누워 다리를 펼친 상태로 한쪽 다리를 다른 쪽 위에 포개어 놓습니다 2. 팔뚝을 어깨 바로 아래 땅에 올려놓고 팔꿈치를 90도 각도로 구부립니다 3. 엉덩이를 천천히 시작 자세로 내립니다 4. 반대쪽도 같은 순서로 수행합니다,GYM|HOME,side bridge,사이드 브리지,obliques,HIP_DOMINANT,VARIANT,,bodyweight_incline_side_plank,DOMAIN_APPROVED,glutes,SHOULDER|ELBOW|WRIST_HAND|LOWER_BACK|HIP|KNEE|ABDOMEN,0705,gymvisual,side_bridge,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
