exercise_id,exercise_name_ko,body_focus_code,primary_body_area_codes,secondary_body_area_codes,proposed_body_focus_code,proposed_difficulty_code,difficulty_code,timing_mode_code,default_sets,default_reps,default_work_seconds,default_rest_seconds,default_transition_seconds,intensity_level,name_ko_status,body_focus_status,body_area_status,difficulty_status,fitt_status,name_ko_basis,body_focus_basis,body_area_basis,difficulty_basis,fitt_basis,catalog_exposure_code,canonical_exercise_id,variant_relation_code,variant_basis,reviewer,reviewed_at,name_en,equipment_code,fitt_template_id,experience_level_code,prescription_unit,min_sets,max_sets,min_reps,max_reps,min_work_seconds,max_work_seconds,default_intensity,fitt_mapping_exception_code,fitt_mapping_note,suggested_movement_pattern,current_training_type
NEX-000132,의자 다리 펴기 스트레칭,MOBILITY,"[""KNEE""]","[""HIP""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000132,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,chair leg extended stretch,BODYWEIGHT|CHAIR,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000133,짐볼 고관절 굴곡근 스트레칭,MOBILITY,"[""HIP""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000133,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,exercise ball hip flexor stretch,STABILITY_BALL,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000134,허벅지 앞쪽 스트레칭,MOBILITY,"[""KNEE""]","[""HIP""]",,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000134,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,intermediate hip flexor and quad stretch,ROPE,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000135,햄스트링 스트레칭,MOBILITY,"[""KNEE""]","[""HIP""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000135,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,leg up hamstring stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000136,러너 스트레칭,MOBILITY,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000136,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,runners stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000137,시티드 와이드 앵글 포즈,MOBILITY,"[""HIP"",""KNEE""]",[],,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000137,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,seated wide angle pose sequence,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000138,허벅지와 종아리 스트레칭,MOBILITY,"[""KNEE"",""ANKLE_FOOT""]","[""HIP""]",,BEGINNER,BEGINNER,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000138,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,standing hamstring and calf stretch with strap,ROPE,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000139,그레이티스트 스트레칭,MOBILITY,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]",,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000139,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,world greatest stretch,BODYWEIGHT,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000140,덤벨 해머 프리처 컬,BICEPS,"[""ELBOW""]","[""WRIST_HAND""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=biceps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000140,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell alternate hammer preacher curl,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000141,덤벨 프리처 컬,BICEPS,"[""ELBOW""]","[""WRIST_HAND""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=biceps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000141,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell alternate preacher curl,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000142,덤벨 고블릿 스쿼트,QUADRICEPS,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",,BEGINNER,BEGINNER,REPS,2,10,,90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=quads,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 기본값. 초급은 2–3세트·8–12회 범위에서 기본 2세트·10회, 중급은 2–3세트·8–12회 범위에서 기본 3세트·10회를 사용한다. 개인별 부하·진행은 Agent가 결정.",PRIMARY,NEX-000142,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell goblet squat,DUMBBELL,FITT-COMPOUND-SQUAT-V1,BEGINNER,REPS,2,3,8,12,,,MODERATE,NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,SQUAT,STRENGTH
NEX-000143,실내 자전거 타기,CARDIO,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",,BEGINNER,BEGINNER,DURATION,,,1200,,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=CARDIO,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 중강도 유산소 기본값. 초급 20–30분, 중급 30–45분이며 실제 처방은 강도와 주당 총량을 함께 보고 결정한다.",PRIMARY,NEX-000143,NONE,No unversioned peer exists in the preserved source; omit the source version suffix.,codex-assisted-review,2026-08-24T12:36:10+09:00,stationary bike run v. 3,MACHINE,FITT-CARDIO-V1,BEGINNER,SECONDS,,,,,1200,1800,MODERATE,NONE,패턴 전용 FITT 템플릿 적용.,CARDIO,CARDIO
NEX-000144,일립티컬,CARDIO,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",,BEGINNER,BEGINNER,DURATION,,,1200,,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=CARDIO,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 중강도 유산소 기본값. 초급 20–30분, 중급 30–45분이며 실제 처방은 강도와 주당 총량을 함께 보고 결정한다.",PRIMARY,NEX-000144,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,walk elliptical cross trainer,MACHINE,FITT-CARDIO-V1,BEGINNER,SECONDS,,,,,1200,1800,MODERATE,NONE,패턴 전용 FITT 템플릿 적용.,CARDIO,CARDIO
NEX-000145,폼롤러 힙 스트레칭,MOBILITY,"[""HIP""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000145,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,roller hip stretch,FOAM_ROLLER,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000146,폼롤러 리버스 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000146,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,roller reverse crunch,FOAM_ROLLER,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000147,폼롤러 등 스트레칭,MOBILITY,"[""UPPER_BACK""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,DURATION,2,,15,,15-30,LIGHT,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,training_type_code_candidate=MOBILITY,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 가동성 기본값. 초급·중급 모두 2회·15–30초이며, ROM과 상태에 따라 필요시 반복 횟수나 총 시간을 조정한다. 치료 또는 재활 처방이 아님.",PRIMARY,NEX-000147,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,roller back stretch,FOAM_ROLLER,FITT-MOBILITY-V1,BEGINNER,SECONDS,2,2,,,15,30,LIGHT,NONE,패턴 전용 FITT 템플릿 적용.,MOBILITY,MOBILITY
NEX-000148,풀오버,BACK,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=lats,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000148,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,lever pullover,MACHINE,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
